id,s_id,stamp,time,amplitude
890,890,20230503133633,1714856,228
891,891,20230503133633,1716008,228
892,892,20230503133633,1717160,231
893,893,20230503133633,1718312,228
894,894,20230503133633,1719464,236
895,895,20230503133633,1720616,235
896,896,20230503133633,1721768,247
897,897,20230503133633,1722920,366
898,898,20230503133634,1724072,304
899,899,20230503133634,1725224,143
900,900,20230503133634,1726380,48
901,901,20230503133634,1727540,131
902,902,20230503133634,1728700,215
903,903,20230503133634,1729860,231
904,904,20230503133634,1731020,191
905,905,20230503133634,1732180,160
906,906,20230503133634,1733340,169
907,907,20230503133634,1734500,210
908,908,20230503133634,1735660,259
909,909,20230503133634,1736820,230
910,910,20230503133634,1737980,230
911,911,20230503133634,1739140,238
912,912,20230503133634,1740300,275
913,913,20230503133634,1741460,271
914,914,20230503133634,1742620,264
915,915,20230503133634,1743780,233
916,916,20230503133634,1744940,244
917,917,20230503133634,1746100,253
918,918,20230503133634,1747260,258
919,919,20230503133634,1748420,231
920,920,20230503133634,1749580,208
921,921,20230503133634,1750740,203
922,922,20230503133634,1751900,222
923,923,20230503133634,1753060,237
924,924,20230503133634,1754220,231
925,925,20230503133634,1755380,216
926,926,20230503133634,1756540,207
927,927,20230503133634,1757700,222
928,928,20230503133634,1758860,223
929,929,20230503133634,1760020,229
930,930,20230503133634,1761180,223
931,931,20230503133634,1762340,215
932,932,20230503133634,1763500,223
933,933,20230503133634,1764660,219
934,934,20230503133634,1765820,215
935,935,20230503133634,1766980,212
936,936,20230503133634,1768140,208
937,937,20230503133634,1769300,216
938,938,20230503133634,1770460,221
939,939,20230503133634,1771620,210
940,940,20230503133634,1772780,221
941,941,20230503133634,1773940,218
942,942,20230503133634,1775100,232
943,943,20230503133634,1776260,234
944,944,20230503133634,1777420,223
945,945,20230503133634,1778580,239
946,946,20230503133634,1779740,219
947,947,20230503133634,1780900,229
948,948,20230503133634,1782060,226
949,949,20230503133634,1783220,234
950,950,20230503133634,1784380,231
951,951,20230503133634,1785540,228
952,952,20230503133634,1786700,217
953,953,20230503133634,1787860,227
954,954,20230503133634,1789020,220
955,955,20230503133634,1790180,223
956,956,20230503133634,1791340,227
957,957,20230503133634,1792500,234
958,958,20230503133634,1793660,228
959,959,20230503133635,1794820,227
960,960,20230503133635,1795980,226
961,961,20230503133635,1797140,219
962,962,20230503133635,1798300,222
963,963,20230503133635,1799460,226
964,964,20230503133635,1800620,230
965,965,20230503133635,1801780,213
966,966,20230503133635,1802940,208
967,967,20230503133635,1804100,210
968,968,20230503133635,1805260,216
969,969,20230503133635,1806420,223
970,970,20230503133635,1807580,224
971,971,20230503133635,1808740,222
972,972,20230503133635,1809900,223
973,973,20230503133635,1811060,225
974,974,20230503133635,1812220,229
975,975,20230503133635,1813380,242
976,976,20230503133635,1814540,237
977,977,20230503133635,1815700,239
978,978,20230503133635,1816860,223
979,979,20230503133635,1818020,228
980,980,20230503133635,1819180,219
981,981,20230503133635,1820340,221
982,982,20230503133635,1821500,223
983,983,20230503133635,1822660,233
984,984,20230503133635,1823820,224
985,985,20230503133635,1824980,230
986,986,20230503133635,1826140,223
987,987,20230503133635,1827300,224
988,988,20230503133635,1828460,228
989,989,20230503133635,1829620,213
990,990,20230503133635,1830780,239
991,991,20230503133635,1831940,221
992,992,20230503133635,1833100,225
993,993,20230503133635,1834260,219
994,994,20230503133635,1835420,229
995,995,20230503133635,1836580,229
996,996,20230503133635,1837740,231
997,997,20230503133635,1838900,219
998,998,20230503133635,1840060,224
999,999,20230503133635,1841220,217
1000,1000,20230503133635,1842380,222
