id,s_id,stamp,time,amplitude
2552,2552,20230502185215,2939972,213
2553,2553,20230502185215,2941124,211
2554,2554,20230502185215,2942276,214
2555,2555,20230502185215,2943428,217
2556,2556,20230502185215,2944580,223
2557,2557,20230502185215,2945732,219
2558,2558,20230502185215,2946884,215
2559,2559,20230502185215,2948036,211
2560,2560,20230502185215,2949188,211
2561,2561,20230502185215,2950340,215
2562,2562,20230502185215,2951492,218
2563,2563,20230502185215,2952644,216
2564,2564,20230502185215,2953796,212
2565,2565,20230502185215,2954948,210
2566,2566,20230502185215,2956100,210
2567,2567,20230502185215,2957252,214
2568,2568,20230502185215,2958404,217
2569,2569,20230502185215,2959556,221
2570,2570,20230502185215,2960708,216
2571,2571,20230502185215,2961860,215
2572,2572,20230502185215,2963012,213
2573,2573,20230502185215,2964164,212
2574,2574,20230502185215,2965316,215
2575,2575,20230502185215,2966468,220
2576,2576,20230502185215,2967620,218
2577,2577,20230502185215,2968772,215
2578,2578,20230502185215,2969924,212
2579,2579,20230502185215,2971076,210
2580,2580,20230502185215,2972228,214
2581,2581,20230502185215,2973380,218
2582,2582,20230502185215,2974532,217
2583,2583,20230502185215,2975684,214
2584,2584,20230502185215,2976836,213
2585,2585,20230502185215,2977988,211
2586,2586,20230502185215,2979140,213
2587,2587,20230502185215,2980292,216
2588,2588,20230502185215,2981444,221
2589,2589,20230502185215,2982596,218
2590,2590,20230502185215,2983748,216
2591,2591,20230502185215,2984900,213
2592,2592,20230502185215,2986052,211
2593,2593,20230502185215,2987204,213
2594,2594,20230502185215,2988356,218
2595,2595,20230502185215,2989508,219
2596,2596,20230502185215,2990660,214
2597,2597,20230502185215,2991812,214
2598,2598,20230502185215,2992964,211
2599,2599,20230502185215,2994116,213
2600,2600,20230502185215,2995268,217
2601,2601,20230502185215,2996420,221
2602,2602,20230502185215,2997572,217
2603,2603,20230502185216,2998724,215
2604,2604,20230502185216,2999876,214
2605,2605,20230502185216,3001028,211
2606,2606,20230502185216,3002180,215
2607,2607,20230502185216,3003332,219
2608,2608,20230502185216,3004484,219
2609,2609,20230502185216,3005636,215
2610,2610,20230502185216,3006788,214
2611,2611,20230502185216,3007940,211
2612,2612,20230502185216,3009092,214
2613,2613,20230502185216,3010244,216
2614,2614,20230502185216,3011396,220
2615,2615,20230502185216,3012548,217
2616,2616,20230502185216,3013700,212
2617,2617,20230502185216,3014852,213
2618,2618,20230502185216,3016004,211
2619,2619,20230502185216,3017156,215
2620,2620,20230502185216,3018308,219
2621,2621,20230502185216,3019460,218
2622,2622,20230502185216,3020612,213
2623,2623,20230502185216,3021764,212
2624,2624,20230502185216,3022916,211
2625,2625,20230502185216,3024068,213
2626,2626,20230502185216,3025220,217
2627,2627,20230502185216,3026372,221
2628,2628,20230502185216,3027524,213
2629,2629,20230502185216,3028676,212
2630,2630,20230502185216,3029828,212
2631,2631,20230502185216,3030980,212
2632,2632,20230502185216,3032132,216
2633,2633,20230502185216,3033284,221
2634,2634,20230502185216,3034436,218
2635,2635,20230502185216,3035588,216
2636,2636,20230502185216,3036740,216
2637,2637,20230502185216,3037892,213
2638,2638,20230502185216,3039044,215
2639,2639,20230502185216,3040196,218
2640,2640,20230502185216,3041348,223
2641,2641,20230502185216,3042500,217
2642,2642,20230502185216,3043652,214
2643,2643,20230502185216,3044804,212
2644,2644,20230502185216,3045956,212
2645,2645,20230502185216,3047108,216
2646,2646,20230502185216,3048260,218
2647,2647,20230502185216,3049412,217
2648,2648,20230502185216,3050564,213
2649,2649,20230502185216,3051716,212
2650,2650,20230502185216,3052868,211
2651,2651,20230502185216,3054020,215
2652,2652,20230502185216,3055172,218
2653,2653,20230502185216,3056324,222
2654,2654,20230502185216,3057476,217
2655,2655,20230502185216,3058628,214
2656,2656,20230502185216,3059780,213
2657,2657,20230502185216,3060932,212
2658,2658,20230502185216,3062084,215
2659,2659,20230502185216,3063236,221
2660,2660,20230502185216,3064388,220
2661,2661,20230502185216,3065540,215
2662,2662,20230502185216,3066692,213
2663,2663,20230502185216,3067844,211
2664,2664,20230502185216,3068996,215
2665,2665,20230502185216,3070148,217
2666,2666,20230502185216,3071300,224
2667,2667,20230502185216,3072452,218
2668,2668,20230502185216,3073604,219
2669,2669,20230502185216,3074756,227
2670,2670,20230502185216,3075908,212
2671,2671,20230502185216,3077060,218
2672,2672,20230502185216,3078212,246
2673,2673,20230502185216,3079364,242
2674,2674,20230502185216,3080516,204
2675,2675,20230502185216,3081668,183
2676,2676,20230502185216,3082820,200
2677,2677,20230502185216,3083972,211
2678,2678,20230502185216,3085124,216
2679,2679,20230502185216,3086276,185
2680,2680,20230502185216,3087428,171
2681,2681,20230502185216,3088580,164
2682,2682,20230502185216,3089732,176
2683,2683,20230502185216,3090884,210
2684,2684,20230502185216,3092036,215
2685,2685,20230502185216,3093188,229
2686,2686,20230502185216,3094340,234
2687,2687,20230502185216,3095492,233
2688,2688,20230502185216,3096644,237
2689,2689,20230502185216,3097796,218
2690,2690,20230502185216,3098948,218
2691,2691,20230502185216,3100100,221
2692,2692,20230502185216,3101252,246
2693,2693,20230502185216,3102404,237
2694,2694,20230502185216,3103556,229
2695,2695,20230502185216,3104708,221
2696,2696,20230502185216,3105860,211
2697,2697,20230502185216,3107012,216
2698,2698,20230502185216,3108164,217
2699,2699,20230502185216,3109316,214
2700,2700,20230502185216,3110468,208
2701,2701,20230502185216,3111620,204
2702,2702,20230502185216,3112772,209
2703,2703,20230502185216,3113924,214
2704,2704,20230502185216,3115076,218
2705,2705,20230502185216,3116228,223
2706,2706,20230502185216,3117380,221
2707,2707,20230502185216,3118532,218
2708,2708,20230502185216,3119684,214
2709,2709,20230502185216,3120836,213
2710,2710,20230502185216,3121988,216
2711,2711,20230502185216,3123140,216
2712,2712,20230502185216,3124292,207
2713,2713,20230502185216,3125444,199
2714,2714,20230502185216,3126596,193
2715,2715,20230502185216,3127748,207
2716,2716,20230502185216,3128900,214
2717,2717,20230502185216,3130052,217
2718,2718,20230502185216,3131204,218
2719,2719,20230502185216,3132356,220
2720,2720,20230502185216,3133508,222
2721,2721,20230502185216,3134660,219
2722,2722,20230502185216,3135812,213
2723,2723,20230502185216,3136964,216
2724,2724,20230502185216,3138116,230
2725,2725,20230502185216,3139268,223
2726,2726,20230502185216,3140420,215
2727,2727,20230502185216,3141572,209
2728,2728,20230502185216,3142724,210
2729,2729,20230502185216,3143876,214
2730,2730,20230502185216,3145028,217
2731,2731,20230502185216,3146180,212
2732,2732,20230502185216,3147332,208
2733,2733,20230502185216,3148484,208
2734,2734,20230502185216,3149636,207
2735,2735,20230502185216,3150788,213
2736,2736,20230502185216,3151940,217
2737,2737,20230502185216,3153092,225
2738,2738,20230502185216,3154244,224
2739,2739,20230502185216,3155396,221
2740,2740,20230502185216,3156548,218
2741,2741,20230502185216,3157700,212
2742,2742,20230502185216,3158852,216
2743,2743,20230502185216,3160004,221
2744,2744,20230502185216,3161156,223
2745,2745,20230502185216,3162308,215
2746,2746,20230502185216,3163460,208
2747,2747,20230502185216,3164612,206
2748,2748,20230502185216,3165764,213
2749,2749,20230502185216,3166916,216
2750,2750,20230502185216,3168068,221
2751,2751,20230502185216,3169220,218
2752,2752,20230502185216,3170372,216
2753,2753,20230502185216,3171524,215
2754,2754,20230502185216,3172676,211
2755,2755,20230502185216,3173828,215
2756,2756,20230502185216,3174980,222
2757,2757,20230502185216,3176132,224
2758,2758,20230502185216,3177284,217
2759,2759,20230502185216,3178436,211
2760,2760,20230502185216,3179588,207
2761,2761,20230502185216,3180740,213
2762,2762,20230502185216,3181892,216
2763,2763,20230502185216,3183044,217
2764,2764,20230502185216,3184196,211
2765,2765,20230502185216,3185348,208
2766,2766,20230502185216,3186500,206
2767,2767,20230502185216,3187652,211
2768,2768,20230502185216,3188804,215
2769,2769,20230502185216,3189956,220
2770,2770,20230502185216,3191108,221
2771,2771,20230502185216,3192260,216
2772,2772,20230502185216,3193412,212
2773,2773,20230502185216,3194564,210
2774,2774,20230502185216,3195716,214
2775,2775,20230502185216,3196868,217
2776,2776,20230502185216,3198020,223
2777,2777,20230502185216,3199172,219
2778,2778,20230502185216,3200324,212
2779,2779,20230502185216,3201476,213
2780,2780,20230502185216,3202628,211
2781,2781,20230502185216,3203780,215
2782,2782,20230502185216,3204932,222
2783,2783,20230502185216,3206084,225
2784,2784,20230502185216,3207236,219
2785,2785,20230502185216,3208388,216
2786,2786,20230502185216,3209540,212
2787,2787,20230502185216,3210692,214
2788,2788,20230502185216,3211844,217
2789,2789,20230502185216,3212996,226
2790,2790,20230502185216,3214148,221
2791,2791,20230502185216,3215300,214
2792,2792,20230502185216,3216452,209
2793,2793,20230502185216,3217604,211
2794,2794,20230502185216,3218756,215
2795,2795,20230502185216,3219908,217
2796,2796,20230502185216,3221060,214
2797,2797,20230502185216,3222212,209
2798,2798,20230502185216,3223364,206
2799,2799,20230502185216,3224516,208
2800,2800,20230502185216,3225668,214
2801,2801,20230502185216,3226820,217
2802,2802,20230502185216,3227972,222
2803,2803,20230502185216,3229124,218
2804,2804,20230502185216,3230276,214
2805,2805,20230502185216,3231428,213
2806,2806,20230502185216,3232580,212
2807,2807,20230502185216,3233732,215
2808,2808,20230502185216,3234884,221
2809,2809,20230502185216,3236036,220
2810,2810,20230502185216,3237188,215
2811,2811,20230502185216,3238340,211
2812,2812,20230502185216,3239492,210
2813,2813,20230502185216,3240644,214
2814,2814,20230502185216,3241796,218
2815,2815,20230502185216,3242948,220
2816,2816,20230502185216,3244100,218
2817,2817,20230502185216,3245252,215
2818,2818,20230502185216,3246404,211
2819,2819,20230502185216,3247556,212
2820,2820,20230502185216,3248708,216
2821,2821,20230502185216,3249860,223
2822,2822,20230502185216,3251012,223
2823,2823,20230502185216,3252164,218
2824,2824,20230502185216,3253316,213
2825,2825,20230502185216,3254468,211
2826,2826,20230502185216,3255620,214
2827,2827,20230502185216,3256772,218
2828,2828,20230502185216,3257924,219
2829,2829,20230502185216,3259076,215
2830,2830,20230502185216,3260228,210
2831,2831,20230502185216,3261380,208
2832,2832,20230502185216,3262532,212
2833,2833,20230502185216,3263684,216
2834,2834,20230502185216,3264836,222
2835,2835,20230502185216,3265988,221
2836,2836,20230502185216,3267140,218
2837,2837,20230502185216,3268292,215
2838,2838,20230502185216,3269444,211
2839,2839,20230502185216,3270596,215
2840,2840,20230502185216,3271748,219
2841,2841,20230502185216,3272900,223
2842,2842,20230502185216,3274052,219
2843,2843,20230502185216,3275204,215
2844,2844,20230502185216,3276356,211
2845,2845,20230502185216,3277508,212
2846,2846,20230502185216,3278660,216
2847,2847,20230502185216,3279812,221
2848,2848,20230502185216,3280964,217
2849,2849,20230502185216,3282116,214
2850,2850,20230502185216,3283268,211
2851,2851,20230502185216,3284420,211
2852,2852,20230502185216,3285572,214
2853,2853,20230502185216,3286724,219
2854,2854,20230502185216,3287876,219
2855,2855,20230502185216,3289028,216
2856,2856,20230502185216,3290180,213
2857,2857,20230502185216,3291332,211
2858,2858,20230502185216,3292484,214
2859,2859,20230502185216,3293636,217
2860,2860,20230502185216,3294788,223
2861,2861,20230502185216,3295940,221
2862,2862,20230502185216,3297092,218
2863,2863,20230502185216,3298244,215
2864,2864,20230502185216,3299396,212
2865,2865,20230502185216,3300548,217
2866,2866,20230502185216,3301700,221
2867,2867,20230502185216,3302852,225
2868,2868,20230502185216,3304004,221
2869,2869,20230502185216,3305156,218
2870,2870,20230502185216,3306308,213
2871,2871,20230502185216,3307460,214
2872,2872,20230502185216,3308612,217
2873,2873,20230502185216,3309764,222
2874,2874,20230502185216,3310916,217
2875,2875,20230502185216,3312068,214
2876,2876,20230502185216,3313220,209
2877,2877,20230502185216,3314372,212
2878,2878,20230502185216,3315524,216
2879,2879,20230502185216,3316676,219
2880,2880,20230502185216,3317828,218
2881,2881,20230502185216,3318980,216
2882,2882,20230502185216,3320132,214
2883,2883,20230502185216,3321284,211
2884,2884,20230502185216,3322436,214
2885,2885,20230502185216,3323588,217
2886,2886,20230502185216,3324740,221
2887,2887,20230502185216,3325892,218
2888,2888,20230502185216,3327044,215
2889,2889,20230502185216,3328196,214
2890,2890,20230502185216,3329348,212
2891,2891,20230502185216,3330500,216
2892,2892,20230502185216,3331652,220
2893,2893,20230502185216,3332804,220
2894,2894,20230502185216,3333956,217
2895,2895,20230502185216,3335108,215
2896,2896,20230502185216,3336260,212
2897,2897,20230502185216,3337412,215
2898,2898,20230502185216,3338564,218
2899,2899,20230502185216,3339716,223
2900,2900,20230502185216,3340868,219
2901,2901,20230502185216,3342020,215
2902,2902,20230502185216,3343172,215
2903,2903,20230502185216,3344324,212
2904,2904,20230502185216,3345476,217
2905,2905,20230502185216,3346628,221
2906,2906,20230502185216,3347780,221
2907,2907,20230502185216,3348932,217
2908,2908,20230502185216,3350084,214
2909,2909,20230502185216,3351236,212
2910,2910,20230502185216,3352388,215
2911,2911,20230502185216,3353540,218
2912,2912,20230502185216,3354692,219
2913,2913,20230502185216,3355844,213
2914,2914,20230502185216,3356996,211
2915,2915,20230502185216,3358148,209
2916,2916,20230502185216,3359300,212
2917,2917,20230502185216,3360452,216
2918,2918,20230502185216,3361604,221
2919,2919,20230502185216,3362756,218
2920,2920,20230502185216,3363908,215
2921,2921,20230502185216,3365060,213
2922,2922,20230502185216,3366212,213
2923,2923,20230502185216,3367364,214
2924,2924,20230502185216,3368516,219
2925,2925,20230502185216,3369668,224
2926,2926,20230502185217,3370820,219
2927,2927,20230502185217,3371972,217
2928,2928,20230502185217,3373124,216
2929,2929,20230502185217,3374276,213
2930,2930,20230502185217,3375428,217
2931,2931,20230502185217,3376580,223
2932,2932,20230502185217,3377732,222
2933,2933,20230502185217,3378884,218
2934,2934,20230502185217,3380036,215
2935,2935,20230502185217,3381188,212
2936,2936,20230502185217,3382340,214
2937,2937,20230502185217,3383492,219
2938,2938,20230502185217,3384644,222
2939,2939,20230502185217,3385796,215
2940,2940,20230502185217,3386948,213
2941,2941,20230502185217,3388100,213
2942,2942,20230502185217,3389252,213
2943,2943,20230502185217,3390404,217
2944,2944,20230502185217,3391556,222
2945,2945,20230502185217,3392708,218
2946,2946,20230502185217,3393860,213
2947,2947,20230502185217,3395012,211
2948,2948,20230502185217,3396164,211
2949,2949,20230502185217,3397316,215
2950,2950,20230502185217,3398468,218
2951,2951,20230502185217,3399620,219
2952,2952,20230502185217,3400772,214
2953,2953,20230502185217,3401924,211
2954,2954,20230502185217,3403076,211
2955,2955,20230502185217,3404228,213
2956,2956,20230502185217,3405380,217
2957,2957,20230502185217,3406532,222
2958,2958,20230502185217,3407684,221
2959,2959,20230502185217,3408836,216
2960,2960,20230502185217,3409988,214
2961,2961,20230502185217,3411140,211
2962,2962,20230502185217,3412292,215
2963,2963,20230502185217,3413444,219
2964,2964,20230502185217,3414596,221
2965,2965,20230502185217,3415748,216
2966,2966,20230502185217,3416900,213
2967,2967,20230502185217,3418052,212
2968,2968,20230502185217,3419204,213
2969,2969,20230502185217,3420356,216
2970,2970,20230502185217,3421508,222
2971,2971,20230502185217,3422660,219
2972,2972,20230502185217,3423812,214
2973,2973,20230502185217,3424964,211
2974,2974,20230502185217,3426116,211
2975,2975,20230502185217,3427268,215
2976,2976,20230502185217,3428420,219
2977,2977,20230502185217,3429572,221
2978,2978,20230502185217,3430724,216
2979,2979,20230502185217,3431876,213
2980,2980,20230502185217,3433028,211
2981,2981,20230502185217,3434180,213
2982,2982,20230502185217,3435332,216
2983,2983,20230502185217,3436484,220
2984,2984,20230502185217,3437636,217
2985,2985,20230502185217,3438788,212
2986,2986,20230502185217,3439940,210
2987,2987,20230502185217,3441092,210
2988,2988,20230502185217,3442244,214
2989,2989,20230502185217,3443396,219
2990,2990,20230502185217,3444548,221
2991,2991,20230502185217,3445700,215
2992,2992,20230502185217,3446852,211
2993,2993,20230502185217,3448004,211
2994,2994,20230502185217,3449156,213
2995,2995,20230502185217,3450308,217
2996,2996,20230502185217,3451460,220
2997,2997,20230502185217,3452612,216
2998,2998,20230502185217,3453764,212
2999,2999,20230502185217,3454916,210
3000,3000,20230502185217,3456068,211
3001,3001,20230502185217,3457220,215
3002,3002,20230502185217,3458372,219
3003,3003,20230502185217,3459524,221
3004,3004,20230502185217,3460676,217
3005,3005,20230502185217,3461828,213
3006,3006,20230502185217,3462980,211
3007,3007,20230502185217,3464132,214
3008,3008,20230502185217,3465284,216
3009,3009,20230502185217,3466436,223
3010,3010,20230502185217,3467588,219
3011,3011,20230502185217,3468740,214
3012,3012,20230502185217,3469892,211
3013,3013,20230502185217,3471044,211
3014,3014,20230502185217,3472196,215
3015,3015,20230502185217,3473348,219
3016,3016,20230502185217,3474500,221
3017,3017,20230502185217,3475652,216
3018,3018,20230502185217,3476804,211
3019,3019,20230502185217,3477956,209
3020,3020,20230502185217,3479108,214
3021,3021,20230502185217,3480260,217
3022,3022,20230502185217,3481412,223
3023,3023,20230502185217,3482564,217
3024,3024,20230502185217,3483716,214
3025,3025,20230502185217,3484868,212
3026,3026,20230502185217,3486020,211
3027,3027,20230502185217,3487172,216
3028,3028,20230502185217,3488324,221
3029,3029,20230502185217,3489476,220
3030,3030,20230502185217,3490628,214
3031,3031,20230502185217,3491780,210
3032,3032,20230502185217,3492932,209
3033,3033,20230502185217,3494084,214
3034,3034,20230502185217,3495236,217
3035,3035,20230502185217,3496388,221
3036,3036,20230502185217,3497540,215
3037,3037,20230502185217,3498692,211
3038,3038,20230502185217,3499844,210
3039,3039,20230502185217,3500996,212
3040,3040,20230502185217,3502148,216
3041,3041,20230502185217,3503300,221
3042,3042,20230502185217,3504452,221
3043,3043,20230502185217,3505604,217
3044,3044,20230502185217,3506756,214
3045,3045,20230502185217,3507908,212
3046,3046,20230502185217,3509060,215
3047,3047,20230502185217,3510212,217
3048,3048,20230502185217,3511364,225
3049,3049,20230502185217,3512516,219
3050,3050,20230502185217,3513668,215
3051,3051,20230502185217,3514820,213
3052,3052,20230502185217,3515972,212
3053,3053,20230502185217,3517124,216
3054,3054,20230502185217,3518276,222
3055,3055,20230502185217,3519428,221
3056,3056,20230502185217,3520580,214
3057,3057,20230502185217,3521732,212
3058,3058,20230502185217,3522884,211
3059,3059,20230502185217,3524036,214
3060,3060,20230502185217,3525188,218
3061,3061,20230502185217,3526340,223
3062,3062,20230502185217,3527492,216
3063,3063,20230502185217,3528644,213
3064,3064,20230502185217,3529796,211
3065,3065,20230502185217,3530948,211
3066,3066,20230502185217,3532100,215
3067,3067,20230502185217,3533252,221
3068,3068,20230502185217,3534404,220
3069,3069,20230502185217,3535556,213
3070,3070,20230502185217,3536708,210
3071,3071,20230502185217,3537860,210
3072,3072,20230502185217,3539012,213
3073,3073,20230502185217,3540164,218
3074,3074,20230502185217,3541316,222
3075,3075,20230502185217,3542468,217
3076,3076,20230502185217,3543620,213
3077,3077,20230502185217,3544772,211
3078,3078,20230502185217,3545924,211
3079,3079,20230502185217,3547076,216
3080,3080,20230502185217,3548228,222
3081,3081,20230502185217,3549380,219
3082,3082,20230502185217,3550532,215
3083,3083,20230502185217,3551684,211
3084,3084,20230502185217,3552836,210
3085,3085,20230502185217,3553988,215
3086,3086,20230502185217,3555140,218
3087,3087,20230502185217,3556292,224
3088,3088,20230502185217,3557444,218
3089,3089,20230502185217,3558596,215
3090,3090,20230502185217,3559748,213
3091,3091,20230502185217,3560900,213
3092,3092,20230502185217,3562052,216
3093,3093,20230502185217,3563204,226
3094,3094,20230502185217,3564356,221
3095,3095,20230502185217,3565508,215
3096,3096,20230502185217,3566660,210
3097,3097,20230502185217,3567812,210
3098,3098,20230502185217,3568964,214
3099,3099,20230502185217,3570116,218
3100,3100,20230502185217,3571268,219
3101,3101,20230502185217,3572420,215
3102,3102,20230502185217,3573572,211
3103,3103,20230502185217,3574724,210
3104,3104,20230502185217,3575876,213
3105,3105,20230502185217,3577028,216
3106,3106,20230502185217,3578180,222
3107,3107,20230502185217,3579332,221
3108,3108,20230502185217,3580484,216
3109,3109,20230502185217,3581636,211
3110,3110,20230502185217,3582788,210
3111,3111,20230502185217,3583940,215
3112,3112,20230502185217,3585092,218
3113,3113,20230502185217,3586244,222
3114,3114,20230502185217,3587396,217
3115,3115,20230502185217,3588548,213
3116,3116,20230502185217,3589700,210
3117,3117,20230502185217,3590852,213
3118,3118,20230502185217,3592004,216
3119,3119,20230502185217,3593156,221
3120,3120,20230502185217,3594308,218
3121,3121,20230502185217,3595460,214
3122,3122,20230502185217,3596612,211
3123,3123,20230502185217,3597764,211
3124,3124,20230502185217,3598916,215
3125,3125,20230502185217,3600068,220
3126,3126,20230502185217,3601220,223
3127,3127,20230502185217,3602372,219
3128,3128,20230502185217,3603524,216
3129,3129,20230502185217,3604676,212
3130,3130,20230502185217,3605828,214
3131,3131,20230502185217,3606980,217
3132,3132,20230502185217,3608132,225
3133,3133,20230502185217,3609284,221
3134,3134,20230502185217,3610436,217
3135,3135,20230502185217,3611588,212
3136,3136,20230502185217,3612740,211
3137,3137,20230502185217,3613892,215
3138,3138,20230502185217,3615044,220
3139,3139,20230502185217,3616196,227
3140,3140,20230502185217,3617356,232
3141,3141,20230502185217,3618508,228
3142,3142,20230502185217,3619660,228
3143,3143,20230502185217,3620812,217
3144,3144,20230502185217,3621964,218
3145,3145,20230502185217,3623116,210
3146,3146,20230502185217,3624268,190
3147,3147,20230502185217,3625420,184
3148,3148,20230502185217,3626572,182
3149,3149,20230502185217,3627724,209
3150,3150,20230502185217,3628876,214
3151,3151,20230502185217,3630028,204
3152,3152,20230502185217,3631180,175
3153,3153,20230502185217,3632332,179
3154,3154,20230502185217,3633484,194
3155,3155,20230502185217,3634636,209
3156,3156,20230502185217,3635788,215
3157,3157,20230502185217,3636940,217
3158,3158,20230502185217,3638092,236
3159,3159,20230502185217,3639244,242
3160,3160,20230502185217,3640396,244
3161,3161,20230502185217,3641548,240
3162,3162,20230502185217,3642700,214
3163,3163,20230502185217,3643852,217
3164,3164,20230502185217,3645004,228
3165,3165,20230502185217,3646156,236
3166,3166,20230502185217,3647308,227
3167,3167,20230502185217,3648460,220
3168,3168,20230502185217,3649612,211
3169,3169,20230502185217,3650764,213
3170,3170,20230502185217,3651916,217
3171,3171,20230502185217,3653068,216
3172,3172,20230502185217,3654220,211
3173,3173,20230502185217,3655372,207
3174,3174,20230502185217,3656524,205
3175,3175,20230502185217,3657676,211
3176,3176,20230502185217,3658828,215
3177,3177,20230502185217,3659980,224
3178,3178,20230502185217,3661132,227
3179,3179,20230502185217,3662284,223
3180,3180,20230502185217,3663436,216
3181,3181,20230502185217,3664588,211
3182,3182,20230502185217,3665740,213
3183,3183,20230502185217,3666892,216
3184,3184,20230502185217,3668044,210
3185,3185,20230502185217,3669196,202
3186,3186,20230502185217,3670348,199
3187,3187,20230502185217,3671500,201
3188,3188,20230502185217,3672652,211
3189,3189,20230502185217,3673804,215
3190,3190,20230502185217,3674956,223
3191,3191,20230502185217,3676108,226
3192,3192,20230502185217,3677260,223
3193,3193,20230502185217,3678412,222
3194,3194,20230502185217,3679564,214
3195,3195,20230502185217,3680716,215
3196,3196,20230502185217,3681868,218
3197,3197,20230502185217,3683020,222
3198,3198,20230502185217,3684172,216
3199,3199,20230502185217,3685324,211
3200,3200,20230502185217,3686476,208
3201,3201,20230502185217,3687628,212
3202,3202,20230502185217,3688780,216
3203,3203,20230502185217,3689932,218
3204,3204,20230502185217,3691084,214
3205,3205,20230502185217,3692236,212
3206,3206,20230502185217,3693388,212
3207,3207,20230502185217,3694540,211
3208,3208,20230502185217,3695692,215
3209,3209,20230502185217,3696844,218
3210,3210,20230502185217,3697996,226
3211,3211,20230502185217,3699148,222
3212,3212,20230502185217,3700300,219
3213,3213,20230502185217,3701452,215
3214,3214,20230502185217,3702604,213
3215,3215,20230502185217,3703756,216
3216,3216,20230502185217,3704908,219
3217,3217,20230502185217,3706060,215
3218,3218,20230502185217,3707212,209
3219,3219,20230502185217,3708364,208
3220,3220,20230502185217,3709516,209
3221,3221,20230502185217,3710668,215
3222,3222,20230502185217,3711820,219
3223,3223,20230502185217,3712972,224
3224,3224,20230502185217,3714124,221
3225,3225,20230502185217,3715276,219
3226,3226,20230502185217,3716428,217
3227,3227,20230502185217,3717580,212
3228,3228,20230502185217,3718732,216
3229,3229,20230502185217,3719884,214
3230,3230,20230502185217,3721036,215
3231,3231,20230502185217,3722188,211
3232,3232,20230502185217,3723340,209
3233,3233,20230502185217,3724492,210
3234,3234,20230502185217,3725644,214
3235,3235,20230502185217,3726796,218
3236,3236,20230502185217,3727948,217
3237,3237,20230502185217,3729100,212
3238,3238,20230502185217,3730252,210
3239,3239,20230502185217,3731404,211
3240,3240,20230502185217,3732556,213
3241,3241,20230502185217,3733708,217
3242,3242,20230502185217,3734860,222
3243,3243,20230502185217,3736012,219
3244,3244,20230502185217,3737164,214
3245,3245,20230502185217,3738316,211
3246,3246,20230502185217,3739468,210
3247,3247,20230502185217,3740620,215
3248,3248,20230502185217,3741772,218
3249,3249,20230502185217,3742924,218
3250,3250,20230502185217,3744076,213
3251,3251,20230502185218,3745228,210
3252,3252,20230502185218,3746380,211
3253,3253,20230502185218,3747532,213
3254,3254,20230502185218,3748684,216
3255,3255,20230502185218,3749836,225
3256,3256,20230502185218,3750988,223
3257,3257,20230502185218,3752140,219
3258,3258,20230502185218,3753292,218
3259,3259,20230502185218,3754444,212
3260,3260,20230502185218,3755596,216
3261,3261,20230502185218,3756748,220
3262,3262,20230502185218,3757900,223
3263,3263,20230502185218,3759052,216
3264,3264,20230502185218,3760204,212
3265,3265,20230502185218,3761356,210
3266,3266,20230502185218,3762508,213
3267,3267,20230502185218,3763660,217
3268,3268,20230502185218,3764812,219
3269,3269,20230502185218,3765964,214
3270,3270,20230502185218,3767116,210
3271,3271,20230502185218,3768268,209
3272,3272,20230502185218,3769420,211
3273,3273,20230502185218,3770572,215
3274,3274,20230502185218,3771724,220
3275,3275,20230502185218,3772876,221
3276,3276,20230502185218,3774028,216
3277,3277,20230502185218,3775180,213
3278,3278,20230502185218,3776332,211
3279,3279,20230502185218,3777484,214
3280,3280,20230502185218,3778636,217
3281,3281,20230502185218,3779788,222
3282,3282,20230502185218,3780940,217
3283,3283,20230502185218,3782092,212
3284,3284,20230502185218,3783244,209
3285,3285,20230502185218,3784396,212
3286,3286,20230502185218,3785548,215
3287,3287,20230502185218,3786700,220
3288,3288,20230502185218,3787852,222
3289,3289,20230502185218,3789004,217
3290,3290,20230502185218,3790156,214
3291,3291,20230502185218,3791308,212
3292,3292,20230502185218,3792460,215
3293,3293,20230502185218,3793612,217
3294,3294,20230502185218,3794764,226
3295,3295,20230502185218,3795916,221
3296,3296,20230502185218,3797068,214
3297,3297,20230502185218,3798220,211
3298,3298,20230502185218,3799372,212
3299,3299,20230502185218,3800524,215
3300,3300,20230502185218,3801676,220
3301,3301,20230502185218,3802828,217
3302,3302,20230502185218,3803980,211
3303,3303,20230502185218,3805132,209
3304,3304,20230502185218,3806284,210
3305,3305,20230502185218,3807436,214
3306,3306,20230502185218,3808588,218
3307,3307,20230502185218,3809740,223
3308,3308,20230502185218,3810892,218
3309,3309,20230502185218,3812044,216
3310,3310,20230502185218,3813196,214
3311,3311,20230502185218,3814348,210
3312,3312,20230502185218,3815500,216
3313,3313,20230502185218,3816652,222
3314,3314,20230502185218,3817804,220
3315,3315,20230502185218,3818956,215
3316,3316,20230502185218,3820108,211
3317,3317,20230502185218,3821260,209
3318,3318,20230502185218,3822412,214
3319,3319,20230502185218,3823564,217
3320,3320,20230502185218,3824716,219
3321,3321,20230502185218,3825868,214
3322,3322,20230502185218,3827020,211
3323,3323,20230502185218,3828172,210
3324,3324,20230502185218,3829324,212
3325,3325,20230502185218,3830476,216
3326,3326,20230502185218,3831628,222
3327,3327,20230502185218,3832780,222
